mmsi;imo_nr;length;date_time_utc;lon;lat;sog;cog;true_heading;nav_status;message_nr
258761000;9247118;110;2018-01-02 07:05:25;9.76921;59.0107;11.1;308.6;308;0;1
258761000;9247118;110;2018-01-02 07:05:36;9.76836;59.011;11.2;308.9;308;0;1
258761000;9247118;110;2018-01-02 07:05:47;9.7676;59.0114;11.2;309.0;309;0;1
258761000;9247118;110;2018-01-02 07:05:55;9.7669;59.0117;11.2;309.4;308;0;1
258761000;9247118;110;2018-01-02 07:06:06;9.76613;59.012;11.2;309.4;308;0;1
258761000;9247118;110;2018-01-02 07:06:14;9.76543;59.0123;11.2;309.1;308;0;1
258761000;9247118;110;2018-01-02 07:06:26;9.76457;59.0127;11.2;308.9;308;0;1
258761000;9247118;110;2018-01-02 07:06:37;9.76371;59.013;11.2;309.1;309;0;1
258761000;9247118;110;2018-01-02 07:06:46;9.76293;59.0134;11.2;308.8;310;0;1
258761000;9247118;110;2018-01-02 07:06:56;9.76221;59.0136;11.2;308.5;313;0;1
258761000;9247118;110;2018-01-02 07:07:05;9.76147;59.014;11.1;311.6;314;0;1
258761000;9247118;110;2018-01-02 07:07:15;9.76084;59.0143;11.1;314.3;314;0;1
258761000;9247118;110;2018-01-02 07:07:25;9.76005;59.0147;11.1;313.7;315;0;1
258761000;9247118;110;2018-01-02 07:07:36;9.75928;59.0151;11.1;314.9;316;0;1
258761000;9247118;110;2018-01-02 07:07:47;9.75858;59.0155;11.1;315.5;319;0;1
258761000;9247118;110;2018-01-02 07:07:55;9.75797;59.0158;11.0;315.9;322;0;1
258761000;9247118;110;2018-01-02 07:08:06;9.75737;59.0162;11.0;320.2;323;0;1
258761000;9247118;110;2018-01-02 07:08:14;9.75685;59.0165;10.9;323.5;322;0;1
258761000;9247118;110;2018-01-02 07:08:26;9.75615;59.017;11.0;323.4;320;0;1
258761000;9247118;110;2018-01-02 07:08:34;9.75566;59.0173;11.0;322.4;320;0;1
258761000;9247118;110;2018-01-02 07:08:46;9.75491;59.0178;11.0;321.4;320;0;1
258761000;9247118;110;2018-01-02 14:34:46;9.75328;59.018;10.8;137.0;132;0;1
258761000;9247118;110;2018-01-02 14:34:57;9.75396;59.0176;10.9;136.2;132;0;1
258761000;9247118;110;2018-01-02 14:35:05;9.75457;59.0173;10.9;136.1;132;0;1
258761000;9247118;110;2018-01-02 14:35:16;9.75532;59.0169;11.1;136.7;132;0;1
258761000;9247118;110;2018-01-02 14:35:25;9.75595;59.0166;11.2;136.3;131;0;1
258761000;9247118;110;2018-01-02 14:35:36;9.75679;59.0161;11.3;136.3;130;0;1
258761000;9247118;110;2018-01-02 14:35:47;9.75743;59.0158;11.4;135.7;128;0;1
258761000;9247118;110;2018-01-02 14:35:56;9.75819;59.0154;11.5;133.5;127;0;1
258761000;9247118;110;2018-01-02 14:36:06;9.75889;59.015;11.5;132.2;127;0;1
258761000;9247118;110;2018-01-02 14:36:17;9.75974;59.0146;11.6;132.1;127;0;1
258761000;9247118;110;2018-01-02 14:36:26;9.76045;59.0143;11.7;131.7;127;0;1
258761000;9247118;110;2018-01-02 14:36:37;9.76138;59.0139;11.7;131.4;127;0;1
258761000;9247118;110;2018-01-02 14:36:46;9.7621;59.0136;11.7;131.6;126;0;1
258761000;9247118;110;2018-01-02 14:36:57;9.7629;59.0132;11.8;131.1;126;0;1
258761000;9247118;110;2018-01-02 14:37:05;9.76363;59.0129;11.8;130.5;126;0;1
258761000;9247118;110;2018-01-02 14:37:16;9.76451;59.0125;11.8;130.2;126;0;1
258761000;9247118;110;2018-01-02 14:37:25;9.76525;59.0122;11.9;130.3;126;0;1
258761000;9247118;110;2018-01-02 14:37:36;9.76621;59.0118;11.9;131.0;125;0;1
258761000;9247118;110;2018-01-02 14:37:47;9.76694;59.0115;11.9;130.3;125;0;1
258761000;9247118;110;2018-01-02 14:37:57;9.76776;59.0111;11.9;129.5;125;0;1
258761000;9247118;110;2018-01-02 14:38:06;9.7685;59.0108;11.9;129.3;125;0;1
258761000;9247118;110;2018-01-02 14:38:15;9.76932;59.0105;11.9;129.5;126;0;1
258761000;9247118;110;2018-01-02 14:38:25;9.77022;59.0101;11.9;129.7;125;0;1
258761000;9247118;110;2018-01-02 14:38:37;9.77112;59.0097;11.9;129.4;125;0;1
538004380;9595888;190;2018-01-02 05:34:45;9.75187;59.018;10.1;146.1;142;0;1
538004380;9595888;190;2018-01-02 05:34:54;9.75233;59.0177;10.1;145.7;139;0;1
538004380;9595888;190;2018-01-02 05:35:05;9.7529;59.0173;10.0;144.8;136;0;1
538004380;9595888;190;2018-01-02 05:35:14;9.75338;59.0169;10.0;143.1;134;0;1
538004380;9595888;190;2018-01-02 05:35:24;9.75402;59.0166;9.9;140.2;131;0;1
538004380;9595888;190;2018-01-02 05:35:35;9.75458;59.0163;9.8;136.9;130;0;1
538004380;9595888;190;2018-01-02 05:35:44;9.75522;59.016;9.8;134.2;129;0;1
538004380;9595888;190;2018-01-02 05:35:55;9.75587;59.0157;9.7;132.8;128;0;1
538004380;9595888;190;2018-01-02 05:36:04;9.7566;59.0153;9.7;131.0;128;0;1
538004380;9595888;190;2018-01-02 05:36:15;9.75728;59.0151;9.7;129.2;128;0;1
538004380;9595888;190;2018-01-02 05:36:25;9.75804;59.0148;9.7;128.0;128;0;1
538004380;9595888;190;2018-01-02 05:36:35;9.75873;59.0145;9.7;127.9;128;0;1
538004380;9595888;190;2018-01-02 05:36:45;9.75933;59.0142;9.7;128.1;127;0;1
538004380;9595888;190;2018-01-02 05:36:54;9.76003;59.014;9.7;127.2;127;0;1
538004380;9595888;190;2018-01-02 05:37:04;9.76073;59.0137;9.7;126.2;127;0;1
538004380;9595888;190;2018-01-02 05:37:16;9.7615;59.0134;9.7;126.1;128;0;1
538004380;9595888;190;2018-01-02 05:37:24;9.76213;59.0132;9.7;126.2;128;0;1
538004380;9595888;190;2018-01-02 05:37:35;9.76291;59.0129;9.8;126.2;128;0;1
538004380;9595888;190;2018-01-02 05:37:46;9.76353;59.0126;9.8;126.6;128;0;1
538004380;9595888;190;2018-01-02 05:37:55;9.76416;59.0124;9.8;126.7;128;0;1
538004380;9595888;190;2018-01-02 05:38:05;9.76493;59.0121;9.8;126.3;128;0;1
538004380;9595888;190;2018-01-02 05:38:15;9.76565;59.0119;9.8;125.8;129;0;1
538004380;9595888;190;2018-01-02 05:38:25;9.76635;59.0116;9.8;126.4;129;0;1
538004380;9595888;190;2018-01-02 05:38:36;9.76705;59.0113;9.8;126.9;129;0;1
538004380;9595888;190;2018-01-02 05:38:45;9.76775;59.011;9.8;127.3;129;0;1
538004380;9595888;190;2018-01-02 05:38:55;9.76845;59.0107;9.8;127.3;129;0;1
538004380;9595888;190;2018-01-02 05:39:04;9.76915;59.0105;9.8;126.8;129;0;1
538004380;9595888;190;2018-01-02 05:39:15;9.76992;59.0102;9.8;127.2;130;0;1
538004380;9595888;190;2018-01-02 05:39:26;9.77061;59.0099;9.9;127.7;130;0;1
538004380;9595888;190;2018-01-02 05:39:35;9.7713;59.0096;9.8;127.7;130;0;1
